CIR,CIR,CIR,CIR,FirstPathPL,FirstPathPL,FirstPathPL,FirstPathPL,maxNoise,maxNoise,maxNoise,maxNoise,RX_level,RX_level,RX_level,RX_level,FPPL,FPPL,FPPL,FPPL
2175.0,2175.0,2175.0,2085.0,47918.0,47918.0,47918.0,47988.0,2132.0,2132.0,2132.0,1827.0,-79.337867,-79.337867,-79.337867,-78.627944,-81.698516,-81.698516,-81.698516,-81.127311
2085.0,2085.0,2085.0,2085.0,47988.0,47988.0,47988.0,47988.0,1827.0,1827.0,1827.0,1827.0,-78.627944,-78.627944,-78.627944,-78.627944,-81.127311,-81.127311,-81.127311,-81.127311
2085.0,2085.0,2010.0,2010.0,47988.0,47988.0,48025.0,48025.0,1827.0,1827.0,2002.0,2002.0,-78.627944,-78.627944,-78.811477,-78.811477,-81.127311,-81.127311,-83.348358,-83.348358
2010.0,2010.0,2010.0,2010.0,48025.0,48025.0,48025.0,48025.0,2002.0,2002.0,2002.0,2002.0,-78.811477,-78.811477,-78.811477,-78.811477,-83.348358,-83.348358,-83.348358,-83.348358
2010.0,2010.0,2010.0,1941.0,48025.0,48025.0,48025.0,48043.0,2002.0,2002.0,2002.0,1909.0,-78.811477,-78.811477,-78.811477,-78.970581,-83.348358,-83.348358,-83.348358,-83.526893
1941.0,1941.0,1941.0,1941.0,48043.0,48043.0,48043.0,48043.0,1909.0,1909.0,1909.0,1909.0,-78.970581,-78.970581,-78.970581,-78.970581,-83.526893,-83.526893,-83.526893,-83.526893
1941.0,1941.0,1941.0,2235.0,48043.0,48043.0,48043.0,48088.0,1909.0,1909.0,1909.0,2060.0,-78.970581,-78.970581,-78.970581,-79.122283,-83.526893,-83.526893,-83.526893,-84.959053
2235.0,2235.0,2235.0,2235.0,48088.0,48088.0,48088.0,48088.0,2060.0,2060.0,2060.0,2060.0,-79.122283,-79.122283,-79.122283,-79.122283,-84.959053,-84.959053,-84.959053,-84.959053
2235.0,2235.0,2235.0,2170.0,48088.0,48088.0,48088.0,48130.0,2060.0,2060.0,2060.0,1708.0,-79.122283,-79.122283,-79.122283,-78.509765,-84.959053,-84.959053,-84.959053,-83.153739
2170.0,2170.0,2170.0,2170.0,48130.0,48130.0,48130.0,48130.0,1708.0,1708.0,1708.0,1708.0,-78.509765,-78.509765,-78.509765,-78.509765,-83.153739,-83.153739,-83.153739,-83.153739
2170.0,2170.0,2170.0,2183.0,48130.0,48130.0,48130.0,47639.0,1708.0,1708.0,1708.0,2051.0,-78.509765,-78.509765,-78.509765,-78.637939,-83.153739,-83.153739,-83.153739,-82.227165
2183.0,2183.0,2183.0,2183.0,47639.0,47639.0,47639.0,47639.0,2051.0,2051.0,2051.0,2051.0,-78.637939,-78.637939,-78.637939,-78.637939,-82.227165,-82.227165,-82.227165,-82.227165
2183.0,2183.0,2183.0,2025.0,47639.0,47639.0,47639.0,47683.0,2051.0,2051.0,2051.0,2034.0,-78.637939,-78.637939,-78.637939,-78.611999,-82.227165,-82.227165,-82.227165,-81.428581
2025.0,2025.0,2025.0,2025.0,47683.0,47683.0,47683.0,47683.0,2034.0,2034.0,2034.0,2034.0,-78.611999,-78.611999,-78.611999,-78.611999,-81.428581,-81.428581,-81.428581,-81.428581
2025.0,2025.0,2025.0,1955.0,47683.0,47683.0,47683.0,47706.0,2034.0,2034.0,2034.0,1376.0,-78.611999,-78.611999,-78.611999,-78.938285,-81.428581,-81.428581,-81.428581,-81.441795
1955.0,1955.0,1955.0,1955.0,47706.0,47706.0,47706.0,47706.0,1376.0,1376.0,1376.0,1376.0,-78.938285,-78.938285,-78.938285,-78.938285,-81.441795,-81.441795,-81.441795,-81.441795
1955.0,1955.0,1955.0,2249.0,47706.0,47706.0,47706.0,47737.0,1376.0,1376.0,1376.0,2347.0,-78.938285,-78.938285,-78.938285,-79.091072,-81.441795,-81.441795,-81.441795,-82.182701
2249.0,2249.0,2249.0,2249.0,47737.0,47737.0,47737.0,47737.0,2347.0,2347.0,2347.0,2347.0,-79.091072,-79.091072,-79.091072,-79.091072,-82.182701,-82.182701,-82.182701,-82.182701
2249.0,2249.0,2249.0,2323.0,47737.0,47737.0,47737.0,47773.0,2347.0,2347.0,2347.0,1704.0,-79.091072,-79.091072,-79.091072,-78.482643,-82.182701,-82.182701,-82.182701,-84.298088
2323.0,2323.0,2323.0,2323.0,47773.0,47773.0,47773.0,47773.0,1704.0,1704.0,1704.0,1704.0,-78.482643,-78.482643,-78.482643,-78.482643,-84.298088,-84.298088,-84.298088,-84.298088
2323.0,2323.0,2323.0,2323.0,47773.0,47773.0,47773.0,47773.0,1704.0,1704.0,1704.0,1704.0,-78.482643,-78.482643,-78.482643,-78.482643,-84.298088,-84.298088,-84.298088,-84.298088
2009.0,2009.0,2009.0,2009.0,47795.0,47795.0,47795.0,47795.0,1701.0,1701.0,1701.0,1701.0,-78.342048,-78.342048,-78.342048,-78.342048,-82.576812,-82.576812,-82.576812,-82.576812
2009.0,2009.0,2009.0,2009.0,47795.0,47795.0,47795.0,47795.0,1701.0,1701.0,1701.0,1701.0,-78.342048,-78.342048,-78.342048,-78.342048,-82.576812,-82.576812,-82.576812,-82.576812
2047.0,2047.0,2047.0,2047.0,47844.0,47844.0,47844.0,47844.0,1508.0,1508.0,1508.0,1508.0,-78.97274,-78.97274,-78.97274,-78.97274,-82.256645,-82.256645,-82.256645,-82.256645
2047.0,2047.0,2047.0,1898.0,47844.0,47844.0,47844.0,47863.0,1508.0,1508.0,1508.0,1658.0,-78.97274,-78.97274,-78.97274,-78.891357,-82.256645,-82.256645,-82.256645,-82.119224
1898.0,1898.0,1898.0,1898.0,47863.0,47863.0,47863.0,47863.0,1658.0,1658.0,1658.0,1658.0,-78.891357,-78.891357,-78.891357,-78.891357,-82.119224,-82.119224,-82.119224,-82.119224
1898.0,1898.0,1898.0,1898.0,47863.0,47863.0,47863.0,47863.0,1658.0,1658.0,1658.0,1658.0,-78.891357,-78.891357,-78.891357,-78.891357,-82.119224,-82.119224,-82.119224,-82.119224
1996.0,1996.0,1996.0,1996.0,47875.0,47875.0,47875.0,47875.0,1985.0,1985.0,1985.0,1985.0,-79.219573,-79.219573,-79.219573,-79.219573,-83.951583,-83.951583,-83.951583,-83.951583
1996.0,1996.0,1996.0,1996.0,47875.0,47875.0,47875.0,47875.0,1985.0,1985.0,1985.0,1985.0,-79.219573,-79.219573,-79.219573,-79.219573,-83.951583,-83.951583,-83.951583,-83.951583
2090.0,2090.0,2090.0,2090.0,47890.0,47890.0,47890.0,47890.0,2065.0,2065.0,2065.0,2065.0,-79.00093,-79.00093,-79.00093,-79.00093,-83.013252,-83.013252,-83.013252,-83.013252
2090.0,2090.0,2090.0,2090.0,47890.0,47890.0,47890.0,47890.0,2065.0,2065.0,2065.0,2065.0,-79.00093,-79.00093,-79.00093,-79.00093,-83.013252,-83.013252,-83.013252,-83.013252
2180.0,2180.0,2180.0,2180.0,47899.0,47899.0,47899.0,47899.0,1604.0,1604.0,1604.0,1604.0,-78.801078,-78.801078,-78.801078,-78.801078,-83.608352,-83.608352,-83.608352,-83.608352
2180.0,2180.0,2180.0,2180.0,47899.0,47899.0,47899.0,47899.0,1604.0,1604.0,1604.0,1604.0,-78.801078,-78.801078,-78.801078,-78.801078,-83.608352,-83.608352,-83.608352,-83.608352
2180.0,2001.0,2001.0,2001.0,47899.0,47919.0,47919.0,47919.0,1604.0,1987.0,1987.0,1987.0,-78.801078,-78.617973,-78.617973,-78.617973,-83.608352,-83.683609,-83.683609,-83.683609
2001.0,2001.0,2001.0,2001.0,47919.0,47919.0,47919.0,47919.0,1987.0,1987.0,1987.0,1987.0,-78.617973,-78.617973,-78.617973,-78.617973,-83.683609,-83.683609,-83.683609,-83.683609
2001.0,2124.0,2124.0,2124.0,47919.0,47948.0,47948.0,47948.0,1987.0,1634.0,1634.0,1634.0,-78.617973,-78.990066,-78.990066,-78.990066,-83.683609,-82.919982,-82.919982,-82.919982
2124.0,2124.0,2124.0,2124.0,47948.0,47948.0,47948.0,47948.0,1634.0,1634.0,1634.0,1634.0,-78.990066,-78.990066,-78.990066,-78.990066,-82.919982,-82.919982,-82.919982,-82.919982
2124.0,2124.0,2067.0,2067.0,47948.0,47948.0,47961.0,47961.0,1634.0,1634.0,1907.0,1907.0,-78.990066,-78.990066,-78.730995,-78.730995,-82.919982,-82.919982,-81.18917,-81.18917
2067.0,2067.0,2067.0,2067.0,47961.0,47961.0,47961.0,47961.0,1907.0,1907.0,1907.0,1907.0,-78.730995,-78.730995,-78.730995,-78.730995,-81.18917,-81.18917,-81.18917,-81.18917
2067.0,2067.0,2145.0,2145.0,47961.0,47961.0,47969.0,47969.0,1907.0,1907.0,2158.0,2158.0,-78.730995,-78.730995,-78.849136,-78.849136,-81.18917,-81.18917,-80.573272,-80.573272
2145.0,2145.0,2145.0,2145.0,47969.0,47969.0,47969.0,47969.0,2158.0,2158.0,2158.0,2158.0,-78.849136,-78.849136,-78.849136,-78.849136,-80.573272,-80.573272,-80.573272,-80.573272
2145.0,2145.0,1794.0,1794.0,47969.0,47969.0,48015.0,48015.0,2158.0,2158.0,1544.0,1544.0,-78.849136,-78.849136,-78.688262,-78.688262,-80.573272,-80.573272,-81.531051,-81.531051
1794.0,1794.0,1794.0,1794.0,48015.0,48015.0,48015.0,48015.0,1544.0,1544.0,1544.0,1544.0,-78.688262,-78.688262,-78.688262,-78.688262,-81.531051,-81.531051,-81.531051,-81.531051
1794.0,1794.0,1794.0,2221.0,48015.0,48015.0,48015.0,48030.0,1544.0,1544.0,1544.0,1747.0,-78.688262,-78.688262,-78.688262,-79.464317,-81.531051,-81.531051,-81.531051,-81.26091
2221.0,2221.0,2221.0,2221.0,48030.0,48030.0,48030.0,48030.0,1747.0,1747.0,1747.0,1747.0,-79.464317,-79.464317,-79.464317,-79.464317,-81.26091,-81.26091,-81.26091,-81.26091
2221.0,2221.0,2221.0,2054.0,48030.0,48030.0,48030.0,48028.0,1747.0,1747.0,1747.0,1646.0,-79.464317,-79.464317,-79.464317,-78.537056,-81.26091,-81.26091,-81.26091,-81.87503
2054.0,2054.0,2054.0,2054.0,48028.0,48028.0,48028.0,48028.0,1646.0,1646.0,1646.0,1646.0,-78.537056,-78.537056,-78.537056,-78.537056,-81.87503,-81.87503,-81.87503,-81.87503
2054.0,2054.0,2054.0,2054.0,48028.0,48028.0,48028.0,48028.0,1646.0,1646.0,1646.0,1646.0,-78.537056,-78.537056,-78.537056,-78.537056,-81.87503,-81.87503,-81.87503,-81.87503
2264.0,2264.0,2264.0,2264.0,48028.0,48028.0,48028.0,48028.0,1530.0,1530.0,1530.0,1530.0,-78.876533,-78.876533,-78.876533,-78.876533,-81.108299,-81.108299,-81.108299,-81.108299
2264.0,2264.0,2264.0,2264.0,48028.0,48028.0,48028.0,48028.0,1530.0,1530.0,1530.0,1530.0,-78.876533,-78.876533,-78.876533,-78.876533,-81.108299,-81.108299,-81.108299,-81.108299
2256.0,2256.0,2256.0,2256.0,50087.0,50087.0,50087.0,50087.0,1531.0,1531.0,1531.0,1531.0,-78.453773,-78.453773,-78.453773,-78.453773,-81.358848,-81.358848,-81.358848,-81.358848
2256.0,2256.0,2256.0,2256.0,50087.0,50087.0,50087.0,50087.0,1531.0,1531.0,1531.0,1531.0,-78.453773,-78.453773,-78.453773,-78.453773,-81.358848,-81.358848,-81.358848,-81.358848
1796.0,1796.0,1796.0,1796.0,48081.0,48081.0,48081.0,48081.0,1846.0,1846.0,1846.0,1846.0,-78.469146,-78.469146,-78.469146,-78.469146,-81.565719,-81.565719,-81.565719,-81.565719
1796.0,1796.0,1796.0,1796.0,48081.0,48081.0,48081.0,48081.0,1846.0,1846.0,1846.0,1846.0,-78.469146,-78.469146,-78.469146,-78.469146,-81.565719,-81.565719,-81.565719,-81.565719
1761.0,1761.0,1761.0,1761.0,49138.0,49138.0,49138.0,49138.0,1417.0,1417.0,1417.0,1417.0,-79.459472,-79.459472,-79.459472,-79.459472,-81.13507,-81.13507,-81.13507,-81.13507
1761.0,1761.0,1761.0,1761.0,49138.0,49138.0,49138.0,49138.0,1417.0,1417.0,1417.0,1417.0,-79.459472,-79.459472,-79.459472,-79.459472,-81.13507,-81.13507,-81.13507,-81.13507
2056.0,2056.0,2056.0,2056.0,47614.0,47614.0,47614.0,47614.0,2338.0,2338.0,2338.0,2338.0,-79.544944,-79.544944,-79.544944,-79.544944,-82.185043,-82.185043,-82.185043,-82.185043
2056.0,2056.0,2056.0,2056.0,47614.0,47614.0,47614.0,47614.0,2338.0,2338.0,2338.0,2338.0,-79.544944,-79.544944,-79.544944,-79.544944,-82.185043,-82.185043,-82.185043,-82.185043
2056.0,2766.0,2766.0,2766.0,47614.0,47646.0,47646.0,47646.0,2338.0,1598.0,1598.0,1598.0,-79.544944,-77.584014,-77.584014,-77.584014,-82.185043,-82.125976,-82.125976,-82.125976
2766.0,2766.0,2766.0,2766.0,47646.0,47646.0,47646.0,47646.0,1598.0,1598.0,1598.0,1598.0,-77.584014,-77.584014,-77.584014,-77.584014,-82.125976,-82.125976,-82.125976,-82.125976
2766.0,2300.0,2300.0,2300.0,47646.0,47660.0,47660.0,47660.0,1598.0,1709.0,1709.0,1709.0,-77.584014,-77.584014,-77.584014,-77.584014,-82.125976,-80.761047,-80.761047,-80.761047
2300.0,2300.0,2300.0,2300.0,47660.0,47660.0,47660.0,47660.0,1709.0,1709.0,1709.0,1709.0,-77.584014,-77.584014,-77.584014,-77.584014,-80.761047,-80.761047,-80.761047,-80.761047
2300.0,2300.0,1986.0,1986.0,47660.0,47660.0,47705.0,47705.0,1709.0,1709.0,2502.0,2502.0,-77.584014,-77.584014,-78.385261,-78.385261,-80.761047,-80.761047,-81.418022,-81.418022
1986.0,1986.0,1986.0,1986.0,47705.0,47705.0,47705.0,47705.0,2502.0,2502.0,2502.0,2502.0,-78.385261,-78.385261,-78.385261,-78.385261,-81.418022,-81.418022,-81.418022,-81.418022
1986.0,1986.0,2576.0,2576.0,47705.0,47705.0,47746.0,47746.0,2502.0,2502.0,1529.0,1529.0,-78.385261,-78.385261,-79.022743,-79.022743,-81.418022,-81.418022,-81.190406,-81.190406
2576.0,2576.0,2576.0,2576.0,47746.0,47746.0,47746.0,47746.0,1529.0,1529.0,1529.0,1529.0,-79.022743,-79.022743,-79.022743,-79.022743,-81.190406,-81.190406,-81.190406,-81.190406
2576.0,2576.0,2576.0,2215.0,47746.0,47746.0,47746.0,47778.0,1529.0,1529.0,1529.0,2199.0,-79.022743,-79.022743,-79.022743,-77.893081,-81.190406,-81.190406,-81.190406,-80.741249
2215.0,2215.0,2215.0,2215.0,47778.0,47778.0,47778.0,47778.0,2199.0,2199.0,2199.0,2199.0,-77.893081,-77.893081,-77.893081,-77.893081,-80.741249,-80.741249,-80.741249,-80.741249
2215.0,2215.0,2215.0,2630.0,47778.0,47778.0,47778.0,49365.0,2199.0,2199.0,2199.0,2376.0,-77.893081,-77.893081,-77.893081,-78.548805,-80.741249,-80.741249,-80.741249,-81.273231
2630.0,2630.0,2630.0,2630.0,49365.0,49365.0,49365.0,49365.0,2376.0,2376.0,2376.0,2376.0,-78.548805,-78.548805,-78.548805,-78.548805,-81.273231,-81.273231,-81.273231,-81.273231
2630.0,2630.0,2630.0,3195.0,49365.0,49365.0,49365.0,49393.0,2376.0,2376.0,2376.0,2621.0,-78.548805,-78.548805,-78.548805,-77.802978,-81.273231,-81.273231,-81.273231,-80.128814
3195.0,3195.0,3195.0,3195.0,49393.0,49393.0,49393.0,49393.0,2621.0,2621.0,2621.0,2621.0,-77.802978,-77.802978,-77.802978,-77.802978,-80.128814,-80.128814,-80.128814,-80.128814
3195.0,3195.0,3195.0,2921.0,49393.0,49393.0,49393.0,47918.0,2621.0,2621.0,2621.0,1908.0,-77.802978,-77.802978,-77.802978,-76.957832,-80.128814,-80.128814,-80.128814,-81.231452
2921.0,2921.0,2921.0,2921.0,47918.0,47918.0,47918.0,47918.0,1908.0,1908.0,1908.0,1908.0,-76.957832,-76.957832,-76.957832,-76.957832,-81.231452,-81.231452,-81.231452,-81.231452
2921.0,2921.0,2921.0,2921.0,47918.0,47918.0,47918.0,47918.0,1908.0,1908.0,1908.0,1908.0,-76.957832,-76.957832,-76.957832,-76.957832,-81.231452,-81.231452,-81.231452,-81.231452
2746.0,2746.0,2746.0,2746.0,49503.0,49503.0,49503.0,49503.0,2134.0,2134.0,2134.0,2134.0,-77.347221,-77.347221,-77.347221,-77.347221,-81.219772,-81.219772,-81.219772,-81.219772
2746.0,2746.0,2746.0,2746.0,49503.0,49503.0,49503.0,49503.0,2134.0,2134.0,2134.0,2134.0,-77.347221,-77.347221,-77.347221,-77.347221,-81.219772,-81.219772,-81.219772,-81.219772
2401.0,2401.0,2401.0,2401.0,49564.0,49564.0,49564.0,49564.0,2212.0,2212.0,2212.0,2212.0,-77.615531,-77.615531,-77.615531,-77.615531,-80.795921,-80.795921,-80.795921,-80.795921
2401.0,2401.0,2401.0,2401.0,49564.0,49564.0,49564.0,49564.0,2212.0,2212.0,2212.0,2212.0,-77.615531,-77.615531,-77.615531,-77.615531,-80.795921,-80.795921,-80.795921,-80.795921
2401.0,2288.0,2288.0,2288.0,49564.0,48065.0,48065.0,48065.0,2212.0,2325.0,2325.0,2325.0,-77.615531,-78.198616,-78.198616,-78.198616,-80.795921,-80.699829,-80.699829,-80.699829
2288.0,2288.0,2288.0,2288.0,48065.0,48065.0,48065.0,48065.0,2325.0,2325.0,2325.0,2325.0,-78.198616,-78.198616,-78.198616,-78.198616,-80.699829,-80.699829,-80.699829,-80.699829
2288.0,2182.0,2182.0,2182.0,48065.0,47595.0,47595.0,47595.0,2325.0,1419.0,1419.0,1419.0,-78.198616,-78.407981,-78.407981,-78.407981,-80.699829,-80.581367,-80.581367,-80.581367
2182.0,2182.0,2182.0,2182.0,47595.0,47595.0,47595.0,47595.0,1419.0,1419.0,1419.0,1419.0,-78.407981,-78.407981,-78.407981,-78.407981,-80.581367,-80.581367,-80.581367,-80.581367
2182.0,2012.0,2012.0,2012.0,47595.0,47651.0,47651.0,47651.0,1419.0,1489.0,1489.0,1489.0,-78.407981,-78.61399,-78.61399,-78.61399,-80.581367,-81.48719,-81.48719,-81.48719
2012.0,2012.0,2012.0,2012.0,47651.0,47651.0,47651.0,47651.0,1489.0,1489.0,1489.0,1489.0,-78.61399,-78.61399,-78.61399,-78.61399,-81.48719,-81.48719,-81.48719,-81.48719
2012.0,2012.0,1801.0,1801.0,47651.0,47651.0,47752.0,47752.0,1489.0,1489.0,1401.0,1401.0,-78.61399,-78.61399,-78.966255,-78.966255,-81.48719,-81.48719,-81.644447,-81.644447
1801.0,1801.0,1801.0,1801.0,47752.0,47752.0,47752.0,47752.0,1401.0,1401.0,1401.0,1401.0,-78.966255,-78.966255,-78.966255,-78.966255,-81.644447,-81.644447,-81.644447,-81.644447
1801.0,1801.0,2360.0,2360.0,47752.0,47752.0,47782.0,47782.0,1401.0,1401.0,1278.0,1278.0,-78.966255,-78.966255,-79.447402,-79.447402,-81.644447,-81.644447,-82.066864,-82.066864
2360.0,2360.0,2360.0,2360.0,47782.0,47782.0,47782.0,47782.0,1278.0,1278.0,1278.0,1278.0,-79.447402,-79.447402,-79.447402,-79.447402,-82.066864,-82.066864,-82.066864,-82.066864
2360.0,2360.0,2244.0,2244.0,47782.0,47782.0,47834.0,47834.0,1278.0,1278.0,1831.0,1831.0,-79.447402,-79.447402,-78.273422,-78.273422,-82.066864,-82.066864,-81.527092,-81.527092
2244.0,2244.0,2244.0,2244.0,47834.0,47834.0,47834.0,47834.0,1831.0,1831.0,1831.0,1831.0,-78.273422,-78.273422,-78.273422,-78.273422,-81.527092,-81.527092,-81.527092,-81.527092
2244.0,2244.0,1883.0,1883.0,47834.0,47834.0,47893.0,47893.0,1831.0,1831.0,2057.0,2057.0,-78.273422,-78.273422,-78.492309,-78.492309,-81.527092,-81.527092,-80.752464,-80.752464
1883.0,1883.0,1883.0,1883.0,47893.0,47893.0,47893.0,47893.0,2057.0,2057.0,2057.0,2057.0,-78.492309,-78.492309,-78.492309,-78.492309,-80.752464,-80.752464,-80.752464,-80.752464
1883.0,1883.0,1751.0,1751.0,47893.0,47893.0,47964.0,47964.0,2057.0,2057.0,1833.0,1833.0,-78.492309,-78.492309,-79.254035,-79.254035,-80.752464,-80.752464,-80.937019,-80.937019
1751.0,1751.0,1751.0,1751.0,47964.0,47964.0,47964.0,47964.0,1833.0,1833.0,1833.0,1833.0,-79.254035,-79.254035,-79.254035,-79.254035,-80.937019,-80.937019,-80.937019,-80.937019
1751.0,1751.0,1751.0,1990.0,47964.0,47964.0,47964.0,48025.0,1833.0,1833.0,1833.0,1746.0,-79.254035,-79.254035,-79.254035,-79.569679,-80.937019,-80.937019,-80.937019,-81.045356
1990.0,1990.0,1990.0,1990.0,48025.0,48025.0,48025.0,48025.0,1746.0,1746.0,1746.0,1746.0,-79.569679,-79.569679,-79.569679,-79.569679,-81.045356,-81.045356,-81.045356,-81.045356
1990.0,1990.0,1978.0,1978.0,48025.0,48025.0,48087.0,48087.0,1746.0,1746.0,2136.0,2136.0,-79.569679,-79.569679,-79.014007,-79.014007,-81.045356,-81.045356,-80.813888,-80.813888
1978.0,1978.0,1978.0,1978.0,48087.0,48087.0,48087.0,48087.0,2136.0,2136.0,2136.0,2136.0,-79.014007,-79.014007,-79.014007,-79.014007,-80.813888,-80.813888,-80.813888,-80.813888
1978.0,1978.0,1978.0,1783.0,48087.0,48087.0,48087.0,47653.0,2136.0,2136.0,2136.0,2055.0,-79.014007,-79.014007,-79.014007,-79.040275,-80.813888,-80.813888,-80.813888,-81.684043
1783.0,1783.0,1783.0,1783.0,47653.0,47653.0,47653.0,47653.0,2055.0,2055.0,2055.0,2055.0,-79.040275,-79.040275,-79.040275,-79.040275,-81.684043,-81.684043,-81.684043,-81.684043
1783.0,1783.0,1783.0,2144.0,47653.0,47653.0,47653.0,47703.0,2055.0,2055.0,2055.0,2534.0,-79.040275,-79.040275,-79.040275,-79.491027,-81.684043,-81.684043,-81.684043,-81.258552
2144.0,2144.0,2144.0,2144.0,47703.0,47703.0,47703.0,47703.0,2534.0,2534.0,2534.0,2534.0,-79.491027,-79.491027,-79.491027,-79.491027,-81.258552,-81.258552,-81.258552,-81.258552
2144.0,2144.0,2144.0,1908.0,47703.0,47703.0,47703.0,47766.0,2534.0,2534.0,2534.0,2153.0,-79.491027,-79.491027,-79.491027,-78.690292,-81.258552,-81.258552,-81.258552,-83.081497
1908.0,1908.0,1908.0,1908.0,47766.0,47766.0,47766.0,47766.0,2153.0,2153.0,2153.0,2153.0,-78.690292,-78.690292,-78.690292,-78.690292,-83.081497,-83.081497,-83.081497,-83.081497
1908.0,1908.0,1908.0,1851.0,47766.0,47766.0,47766.0,47831.0,2153.0,2153.0,2153.0,1970.0,-78.690292,-78.690292,-78.690292,-79.196754,-83.081497,-83.081497,-83.081497,-81.029426
1851.0,1851.0,1851.0,1851.0,47831.0,47831.0,47831.0,47831.0,1970.0,1970.0,1970.0,1970.0,-79.196754,-79.196754,-79.196754,-79.196754,-81.029426,-81.029426,-81.029426,-81.029426
1851.0,1851.0,1851.0,1851.0,47831.0,47831.0,47831.0,47831.0,1970.0,1970.0,1970.0,1970.0,-79.196754,-79.196754,-79.196754,-79.196754,-81.029426,-81.029426,-81.029426,-81.029426
2027.0,2027.0,2027.0,2027.0,47895.0,47895.0,47895.0,47895.0,1695.0,1695.0,1695.0,1695.0,-79.328475,-79.328475,-79.328475,-79.328475,-81.326194,-81.326194,-81.326194,-81.326194
2027.0,2027.0,2027.0,2027.0,47895.0,47895.0,47895.0,47895.0,1695.0,1695.0,1695.0,1695.0,-79.328475,-79.328475,-79.328475,-79.328475,-81.326194,-81.326194,-81.326194,-81.326194
2104.0,2104.0,2104.0,2104.0,47956.0,47956.0,47956.0,47956.0,1660.0,1660.0,1660.0,1660.0,-78.933998,-78.933998,-78.933998,-78.933998,-81.894546,-81.894546,-81.894546,-81.894546
2104.0,2104.0,2104.0,2104.0,47956.0,47956.0,47956.0,47956.0,1660.0,1660.0,1660.0,1660.0,-78.933998,-78.933998,-78.933998,-78.933998,-81.894546,-81.894546,-81.894546,-81.894546
2035.0,2035.0,2035.0,2035.0,47994.0,47994.0,47994.0,47994.0,1586.0,1586.0,1586.0,1586.0,-78.772079,-78.772079,-78.772079,-78.772079,-84.934967,-84.934967,-84.934967,-84.934967
2035.0,2035.0,2035.0,2035.0,47994.0,47994.0,47994.0,47994.0,1586.0,1586.0,1586.0,1586.0,-78.772079,-78.772079,-78.772079,-78.772079,-84.934967,-84.934967,-84.934967,-84.934967
2011.0,2011.0,2011.0,2011.0,48077.0,48077.0,48077.0,48077.0,1579.0,1579.0,1579.0,1579.0,-78.916893,-78.916893,-78.916893,-78.916893,-84.006462,-84.006462,-84.006462,-84.006462
2011.0,2011.0,2011.0,2011.0,48077.0,48077.0,48077.0,48077.0,1579.0,1579.0,1579.0,1579.0,-78.916893,-78.916893,-78.916893,-78.916893,-84.006462,-84.006462,-84.006462,-84.006462
2011.0,2222.0,2222.0,2222.0,48077.0,48135.0,48135.0,48135.0,1579.0,2081.0,2081.0,2081.0,-78.916893,-78.968414,-78.968414,-78.968414,-84.006462,-84.62873,-84.62873,-84.62873
2222.0,2222.0,2222.0,2222.0,48135.0,48135.0,48135.0,48135.0,2081.0,2081.0,2081.0,2081.0,-78.968414,-78.968414,-78.968414,-78.968414,-84.62873,-84.62873,-84.62873,-84.62873
2222.0,1942.0,1942.0,1942.0,48135.0,47654.0,47654.0,47654.0,2081.0,1794.0,1794.0,1794.0,-78.968414,-78.535095,-78.535095,-78.535095,-84.62873,-86.246955,-86.246955,-86.246955
1942.0,1942.0,1942.0,1942.0,47654.0,47654.0,47654.0,47654.0,1794.0,1794.0,1794.0,1794.0,-78.535095,-78.535095,-78.535095,-78.535095,-86.246955,-86.246955,-86.246955,-86.246955
1942.0,1828.0,1828.0,1828.0,47654.0,47692.0,47692.0,47692.0,1794.0,1610.0,1610.0,1610.0,-78.535095,-79.120048,-79.120048,-79.120048,-86.246955,-82.87696,-82.87696,-82.87696
1828.0,1828.0,1828.0,1828.0,47692.0,47692.0,47692.0,47692.0,1610.0,1610.0,1610.0,1610.0,-79.120048,-79.120048,-79.120048,-79.120048,-82.87696,-82.87696,-82.87696,-82.87696
1828.0,2338.0,2338.0,2338.0,47692.0,47731.0,47731.0,47731.0,1610.0,2069.0,2069.0,2069.0,-79.120048,-79.382774,-79.382774,-79.382774,-82.87696,-82.816001,-82.816001,-82.816001
2338.0,2338.0,2338.0,2338.0,47731.0,47731.0,47731.0,47731.0,2069.0,2069.0,2069.0,2069.0,-79.382774,-79.382774,-79.382774,-79.382774,-82.816001,-82.816001,-82.816001,-82.816001
2338.0,2338.0,2040.0,2040.0,47731.0,47731.0,47815.0,47815.0,2069.0,2069.0,1898.0,1898.0,-79.382774,-79.382774,-78.314094,-78.314094,-82.816001,-82.816001,-82.141975,-82.141975
2040.0,2040.0,2040.0,2040.0,47815.0,47815.0,47815.0,47815.0,1898.0,1898.0,1898.0,1898.0,-78.314094,-78.314094,-78.314094,-78.314094,-82.141975,-82.141975,-82.141975,-82.141975
2040.0,2040.0,2340.0,2340.0,47815.0,47815.0,47842.0,47842.0,1898.0,1898.0,1867.0,1867.0,-78.314094,-78.314094,-78.906234,-78.906234,-82.141975,-82.141975,-83.016166,-83.016166
2340.0,2340.0,2340.0,2340.0,47842.0,47842.0,47842.0,47842.0,1867.0,1867.0,1867.0,1867.0,-78.906234,-78.906234,-78.906234,-78.906234,-83.016166,-83.016166,-83.016166,-83.016166
